market_price,I_current,I_old,entry_price,short_size,collateral,notional,equity,leverage,pnl,collateral_status,short_status,order_status,withdrawal_fees,funding_rates,maker_taker_fees,costs,gas_fees,total_costs_from_aave_n_dydx,total_stgy_pnl,index_of_mkt_price
1575.0,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-14.392215588395267,190
1576.91,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-14.56901327219691,191
1578.13,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-14.746877747765108,192
1580.71,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-14.925802011186764,193
1584.53,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-15.105775692224082,194
1581.02,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-15.286808319961105,195
1582.02,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-15.468897179833595,196
1579.55,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-15.65204897755677,197
1579.82,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-15.836262980354304,198
1580.36,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-16.021537722459794,199
1577.52,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-16.207880914056567,200
1574.11,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-16.395301812751583,201
1573.03,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-16.58380335071905,202
1566.09,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-16.77340436873296,203
1566.45,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-16.96410388968726,204
1564.11,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-17.155908266376912,205
1562.31,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-17.348822385616792,206
1561.76,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-17.54284774074909,207
1558.52,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-17.737993127869494,208
1560.6,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-17.934252900453483,209
1561.89,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-18.131623556651277,210
1562.69,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-18.33010292485441,211
1563.74,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-18.529688154759782,212
1563.46,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-18.730380006719475,213
1562.42,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-18.932181304317165,214
1560.15,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-19.13509821031404,215
1561.0,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-19.339128417362655,216
1562.43,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-19.544268043543997,217
1562.48,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-19.750516953333314,218
1560.52,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-19.957880467910684,219
1558.85,infty,infty,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0,0,10,7.5e-05,-20.166363121170505,220
1557.59,open_close,infty,1557.59,-285.377,112499.894055,444500.36143,112499.894055,3.951118044721789,0.0,True,True,False,0.0001,-7.5e-05,0.0005,222.250180715,10,222.250255715,-242.62614904894804,221
1558.82,infty,open_close,0,0,112499.894055,444851.37514,112148.880345,3.9666145018257697,-351.0137100000052,True,False,True,0.0001,-7.5e-05,0.0005,222.42568757,10,444.675943285,-465.26256105228,222
1561.05,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,444.675943285,-465.4743986524241,223
1561.05,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,444.675943285,-465.68734941959474,224
1561.47,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,444.675943285,-465.901412213799,225
1562.89,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,444.675943285,-466.1165831802653,226
1560.24,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,444.675943285,-466.3328695133715,227
1559.29,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,444.675943285,-466.5502737923716,228
1559.08,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,444.675943285,-466.76879658758344,229
1558.26,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,444.675943285,-466.9884401253398,230
1559.98,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,444.675943285,-467.2091997364355,231
1558.87,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,444.675943285,-467.4310784344892,232
1556.79,open_close,infty,1556.79,-285.377,112499.894055,444272.05983,112499.894055,3.9490886952551274,0.0,True,True,False,0.0001,-7.5e-05,0.0005,222.136029915,10,666.8119732,-689.7901117814553,233
1559.35,infty,open_close,0,0,112499.894055,445002.62494999997,111769.32893500001,3.9814377449541043,-730.5651199999844,True,False,True,0.0001,-7.5e-05,0.0005,222.501312475,10,889.313285675,-912.515545472714,234
1561.3,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-912.7407791796609,235
1566.44,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-912.967111423546,236
1566.06,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-913.1945432361996,237
1566.87,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-913.4230724188646,238
1565.75,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-913.6527020123078,239
1567.67,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-913.8834268043673,240
1566.75,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-914.1152492928541,241
1566.45,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-914.3481702924157,242
1567.85,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-914.5821860025756,243
1569.44,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-914.8172921070488,244
1567.17,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-915.0534947685983,245
1568.26,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-915.2907910283285,246
1566.26,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-915.5291863160121,247
1566.79,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-915.7686791930302,248
1567.99,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-916.0092664018615,249
1567.32,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-916.2509497616223,250
1564.9,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-916.4937358422927,251
1561.7,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-916.7376333313808,252
1562.55,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-916.9826399215383,253
1563.37,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-917.2287533868601,254
1562.06,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-917.4759772839217,255
1558.4,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-917.7243215490299,256
1559.92,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-917.9737820559343,257
1559.49,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-918.2243599722043,258
1558.62,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-918.4760576599123,259
1559.56,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-918.7288725673798,260
1560.44,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-918.982802305815,261
1559.2,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,889.313285675,-919.2378502417589,262
1555.84,open_close,infty,1555.84,-285.377,112499.894055,444000.95168,112499.894055,3.946678842763467,0.0,True,True,False,0.0001,-7.5e-05,0.0005,222.00047584,10,1111.313761515,-1141.4945013370855,263
1556.46,open_close,infty,1555.84,-285.377,112499.894055,444177.88542,112322.96031499996,3.9544709663486595,-176.93374000003374,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1141.7518022288455,264
1557.64,open_close,infty,1555.84,-285.377,112499.894055,444514.63028000004,111986.21545499994,3.9693691627486234,-513.6786000000519,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1142.0102255538134,265
1555.57,open_close,infty,1555.84,-285.377,112499.894055,443923.89989,112576.945845,3.943293154365819,77.05178999999481,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1142.2697769317974,266
1557.39,open_close,infty,1555.84,-285.377,112499.894055,444443.28603,112057.55970499995,3.9662052894961373,-442.3343500000519,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1142.5304514221127,267
1555.43,open_close,infty,1555.84,-285.377,112499.894055,443883.94711,112616.89862499996,3.941539436173584,117.00456999995848,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1142.792254345942,268
1553.02,open_close,infty,1555.84,-285.377,112499.894055,443196.18854,113304.65719499998,3.9115443222889676,804.7631399999818,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1143.055192246119,269
1554.65,open_close,infty,1555.84,-285.377,112499.894055,443661.35305000003,112839.49268499995,3.931791454331637,339.5986299999507,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1143.319260697767,270
1553.45,open_close,infty,1555.84,-285.377,112499.894055,443318.90065,113181.94508499996,3.916869429281024,682.0510299999637,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1143.5844629588364,271
1552.58,open_close,infty,1555.84,-285.377,112499.894055,443070.62266,113430.22307499999,3.9061073023460597,930.3290199999974,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1143.8508013913997,272
1553.04,open_close,infty,1555.84,-285.377,112499.894055,443201.89608,113298.94965499999,3.911791745903807,799.0555999999871,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1144.1182747468729,273
1555.06,open_close,infty,1555.84,-285.377,112499.894055,443778.35762,112722.48811499999,3.9369105938049858,222.59405999999223,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1144.3868775416147,274
1554.17,open_close,infty,1555.84,-285.377,112499.894055,443524.37209,112976.47364499995,3.925811788777046,476.5795899999559,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1144.6566121919939,275
1555.54,open_close,infty,1555.84,-285.377,112499.894055,443915.33858,112585.50715499998,3.9429172528294236,85.61309999998703,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1144.927474978976,276
1554.92,open_close,infty,1555.84,-285.377,112499.894055,443738.40484000003,112762.44089499995,3.935161400533997,262.54683999995586,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1145.1994675859394,277
1552.89,open_close,infty,1555.84,-285.377,112499.894055,443159.08953000006,113341.75620499994,3.909936676192517,841.8621499999481,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1145.4725955241015,278
1552.24,open_close,infty,1555.84,-285.377,112499.894055,442973.59448,113527.25125499997,3.9019142063522003,1027.357199999974,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1145.746860558284,279
1553.2,open_close,infty,1555.84,-285.377,112499.894055,443247.5564,113253.28933499996,3.913772032606369,753.3952799999637,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1146.0222600825123,280
1548.57,minus_infty,open_close,1555.84,-285.377,112499.894055,441926.26089,114574.58484499999,3.8571054958466693,2074.690789999995,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1146.2988066664327,281
1549.59,open_close,minus_infty,1555.84,-285.377,112499.894055,442217.34543,114283.500305,3.8694767332975415,1783.60625,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1146.5764975411844,282
1547.77,minus_infty,open_close,1555.84,-285.377,112499.894055,441697.95929,114802.88644499998,3.8474464620853386,2302.9923899999817,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1146.8553376478815,283
1548.16,minus_infty,open_close,1555.84,-285.377,112499.894055,441809.25632000004,114691.58941499995,3.8521504373032776,2191.6953599999533,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1147.1353259279742,284
1549.27,minus_infty,open_close,1555.84,-285.377,112499.894055,442126.02479,114374.82094499998,3.8655887820152954,1874.926889999982,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1147.4164593682713,285
1545.66,minus_infty,open_close,1555.84,-285.377,112499.894055,441095.81382000004,115405.03191499996,3.822154082023766,2905.1378599999534,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1147.6987477693438,286
1546.76,minus_infty,open_close,1555.84,-285.377,112499.894055,441409.72852,115091.11721499998,3.8353066613769085,2591.2231599999795,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1147.982188145148,287
1546.78,minus_infty,open_close,1555.84,-285.377,112499.894055,441415.43606,115085.40967499999,3.835546463331474,2585.5156199999847,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1148.266780441603,288
1546.2,minus_infty,open_close,1555.84,-285.377,112499.894055,441249.91740000003,115250.92833499996,3.828601849673771,2751.034279999964,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1148.5525262334959,289
1545.05,minus_infty,open_close,1555.84,-285.377,112499.894055,440921.73385,115579.11188499999,3.8148911741830354,3079.2178299999896,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1148.8394286430387,290
1543.41,minus_infty,open_close,1555.84,-285.377,112499.894055,440453.71557000006,116047.13016499995,3.79547270961158,3547.2361099999534,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1149.127492122686,291
1544.55,minus_infty,open_close,1555.84,-285.377,112499.894055,440779.04535000003,115721.80038499998,3.8089542669017655,3221.90632999999,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1149.4167135778023,292
1546.66,minus_infty,open_close,1555.84,-285.377,112499.894055,441381.19082,115119.65491499995,3.8341080082797276,2619.7608599999535,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1149.707087280416,293
1546.46,minus_infty,open_close,1555.84,-285.377,112499.894055,441324.11542000005,115176.73031499996,3.8317124840496057,2676.8362599999664,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1149.9986137736978,294
1552.51,open_close,minus_infty,1555.84,-285.377,112499.894055,443050.64627,113450.19946499998,3.9052434315612077,950.3054099999792,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1150.29127663344,295
1551.81,open_close,minus_infty,1555.84,-285.377,112499.894055,442850.88237,113649.96336499999,3.896621426508808,1150.0693099999924,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1150.5850777602036,296
1550.97,open_close,minus_infty,1555.84,-285.377,112499.894055,442611.16569,113889.68004499997,3.8863149454376895,1389.785989999969,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1150.8800194346186,297
1552.36,open_close,minus_infty,1555.84,-285.377,112499.894055,443007.83972,113493.006015,3.903393303913803,993.1119600000052,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1151.1760978833545,298
1552.07,open_close,minus_infty,1555.84,-285.377,112499.894055,442925.08039,113575.76534499999,3.899820344987877,1075.8712899999948,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1151.4733138939123,299
1552.39,open_close,minus_infty,1555.84,-285.377,112499.894055,443016.40103000007,113484.44470499994,3.9037632177838155,984.5506499999482,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1151.7716665977764,300
1551.02,open_close,minus_infty,1555.84,-285.377,112499.894055,442625.43454,113875.41119499998,3.886927211898706,1375.517139999982,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1152.071159714411,301
1553.05,open_close,minus_infty,1555.84,-285.377,112499.894055,443204.74985,113296.09588499999,3.9119154670596092,796.2018299999896,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1152.3717877330253,302
1552.33,open_close,minus_infty,1555.84,-285.377,112499.894055,442999.27840999997,113501.567325,3.903023445848262,1001.6732699999974,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1152.6735526084763,303
1552.72,open_close,minus_infty,1555.84,-285.377,112499.894055,443110.57544000004,113390.27029499997,3.90783595706394,890.3762399999689,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1152.9764532822137,304
1553.84,open_close,minus_infty,1555.84,-285.377,112499.894055,443430.19768,113070.648055,3.9217091730499853,570.754,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1153.2804867138975,305
1553.75,open_close,minus_infty,1555.84,-285.377,112499.894055,443404.51375000004,113096.33198499997,3.920591463645426,596.4379299999766,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1153.5856531480727,306
1553.89,open_close,minus_infty,1555.84,-285.377,112499.894055,443444.46653000003,113056.37920499995,3.922330342155417,556.4851499999481,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1153.8919522048839,307
1554.85,open_close,minus_infty,1555.84,-285.377,112499.894055,443718.42845,112782.417285,3.934287268632735,282.5232300000026,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1154.1993812783562,308
1553.84,open_close,minus_infty,1555.84,-285.377,112499.894055,443430.19768,113070.648055,3.9217091730499853,570.754,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1154.5079431106326,309
1552.88,open_close,minus_infty,1555.84,-285.377,112499.894055,443156.23576000007,113344.60997499994,3.909813054698813,844.7159199999455,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1154.817640308117,310
1553.86,open_close,minus_infty,1555.84,-285.377,112499.894055,443435.90522,113064.94051500001,3.9219576218781156,565.0464600000053,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1155.1284702105386,311
1557.33,open_close,minus_infty,1555.84,-285.377,112499.894055,444426.16341,112074.682325,3.965446559297218,-425.2117300000026,True,True,False,0.0001,-7.5e-05,0.0005,0,10,1111.313761515,-1155.440423397822,312
1560.62,infty,open_close,0,0,112499.894055,445365.05374,111135.791995,4.007395329130664,-1364.1020599999922,True,False,True,0.0001,-7.5e-05,0.0005,222.68252687,10,1333.9962883849998,-1378.4360178085522,313
1560.47,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1378.7502001101604,314
1562.94,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1379.065490467352,315
1559.83,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1379.3818973233099,316
1564.53,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1379.6994079187775,317
1564.07,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1380.0180235027683,318
1566.43,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1380.337737668613,319
1564.2,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1380.6585564704876,320
1565.15,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1380.980477329564,321
1563.03,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1381.3035060013926,322
1563.46,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1381.6276413188314,323
1563.23,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1381.9528839064942,324
1562.11,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1382.2792368051505,325
1564.76,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1382.6066928208438,326
1564.02,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1382.9352539627266,327
1559.37,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1383.2649328547461,328
1558.9,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1383.5957307730637,329
1558.56,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1383.9276486409194,330
1558.86,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,1333.9962883849998,-1384.2606856440932,331
1557.79,open_close,infty,1557.79,-285.377,112499.894055,444557.43683,112499.894055,3.9516253820884546,0.0,True,True,False,0.0001,-7.5e-05,0.0005,222.27871841500001,10,1556.2750067999998,-1606.8735631026154,332
1558.03,infty,open_close,0,0,112499.894055,444625.92731,112431.40357499999,3.954641791991878,-68.49048000000259,True,False,True,0.0001,-7.5e-05,0.0005,222.312963655,10,1778.5879704549998,-1829.5218071901527,333
1555.16,open_close,infty,1555.16,-285.377,112499.894055,443806.89532,112499.894055,3.9449538957168047,0.0,True,True,False,0.0001,-7.5e-05,0.0005,221.90344766,10,2000.4914181149998,-2051.761664463342,334
1556.27,open_close,infty,1555.16,-285.377,112499.894055,444123.66379,112183.12558500003,3.9589168288370784,-316.76846999997144,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2000.4914181149998,-2052.099200243991,335
1557.94,open_close,infty,1555.16,-285.377,112499.894055,444600.24338000006,111706.54599500001,3.9800733199637235,-793.3480599999922,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2000.4914181149998,-2052.437857658628,336
