0,0.0005,1.0
0,0.0005,10.0
0,0.004,1.0
0,0.0005,1.0
0,0.0005,1.0
0,0.0005,91.0
0,0.0005,1.0
0,0.039,2.0
0,0.0505,1.0
1,0.05,5.0
0,0.001,1.0
0,0.0005,2.0
0,0.0005,1.0
